LINK	ORIGINAL	DATE	TITLE	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY
http://flickr.com/photo.gne?id=6134076942_d00e793cf0_z.jpg	http://farm7.staticflickr.com/6151/6134076942_d00e793cf0_z.jpg	2011-09-10	10-September-2011 -- Durham Parkrun - run5 -- The Durham Cow -- (United Kingdom - England - Elvet ED - Durham) -- Sat 10 Sep 2011 09-49-42 BST	Elvis and the Ox	49	Elvet ED; England; United Kingdom; GBR; 10-September-2011; Durham Parkrun - run5; The Durham Cow; 	A man riding on the back of a giant bull.	An Elvis look-alike is seated on the  back of a statue of what appears to be a bull, or water buffalo, against a backdrop of green foliage. 	Elvis impersonator sitting atop a metal sculpture of a bull.	An Elvis impersonator riding on top of a statue.	A man dressed as Elvis sitting on top of a bull statue.	54.775469	-1.563331	United Kingdom
http://flickr.com/photo.gne?id=913303959_2980ff3f3d_z.jpg	http://farm2.staticflickr.com/1342/913303959_2980ff3f3d_z.jpg	2007-07-27	Imperia Oneglia - vegetables at the Wednesday market	The colorful Wednesday market in Imperia Oneglia..<b>U.S. visitors will find prices in $/lb in the notes</b> (¹)...Il coloratissimo mercato del mercoledi a Imperia Oneglia.....(¹) Hint: ask Google &quot;1.80 eur/kg in usd/lb&quot; to make the conversion at the daily exchange rate..____	34243	italy; italia; liguria; ligure; imperia; oneglia; wednesday; market; mercato; mercoledi; tomato; pepper; vegetables; pomodori; peperoni; verdura; cherry tomatoes; pomodorini di Pachino; pentax; k100d; riviera; riviera dei fiori; europe; europa; eu; ce; ec; smc P-DA 16-45mm F4.0 ED/AL; smc Pentax-DA 16-45mm F4.0 ED/AL; Our Europe; justpentax; mercado; vegetales; frutas; linux; linux user; slackware; 100% microsoft free; ready to leave; this is not a video; questo non è un video; this is a photo; questa è una fotografia; 	A lot of food that are in some baskets.	A colorful display of vegetables and produce at a market.	A produce stand in an open air market with different veggies.	Fruits and vegetables are being sold in a market.	An outdoor stall sells tomatoes, bell peppers, green beans, carrots, zucchini, eggplants, and turnips. 	43.888490	8.043542	Italy
http://flickr.com/photo.gne?id=6067553297_c583693bcc_z.jpg	http://farm7.staticflickr.com/6191/6067553297_c583693bcc_z.jpg	2011-08-22	Little Man Getting Some	Boarders at Venice Beach	95	Skateboard; Sports; VeniceBeach; 	Small child and protective gear jumping on a skateboard. 	a person holding onto a skateboard during a jump	A skateboarder performing a trick wearing safety equipment.	View of the bottom of a skateboard while the young rider is in mid air.	A man flying through the air on top of a skateboard.	33.987166	-118.475334	United States
http://flickr.com/photo.gne?id=5814907667_496ae24446_z.jpg	http://farm3.staticflickr.com/2134/5814907667_496ae24446_z.jpg	2011-06-09	baseball	<a href="http://www.peachtree-city.org/index.aspx?nid=309" rel="noreferrer nofollow">Baseball Soccer Complex</a>.<a href="http://www.mapquest.com/maps?cat=Baseball+And+Soccer+Complex&amp;city=Peachtree+City&amp;state=GA&amp;zipcode=30269" rel="noreferrer nofollow">1125 Highway 74 South</a>..Amenities Available:..    86 acres.    6 Soccer Fields.    8 Baseball Fields (lighted).    Field of Hope.    3 Concession Stands.    3 Restrooms ..Park Hours:  Scheduled Events Only	14658	Baseball Soccer Complex; BSC; 1125 Highway 74 South; peachtree city; georgia; 30269; baseball; sports; 3rd base; little league; action; industrial; recreation; os-p; open space; city facility; 	A boy catches a ball as a player slides to the base.	A boy baseball player running to steal a base while another boy stops him.	A third baseman tries to tag a runner.	An outdoor baseball game with a runner being tagged at base.	A baseball player pushing another player on to the field	33.340585	-84.547884	United States
http://flickr.com/photo.gne?id=8148291355_4acc3dc84e_z.jpg	http://farm9.staticflickr.com/8193/8148291355_4acc3dc84e_z.jpg	2012-11-02	Crouch End clock tower		89	flickrandroidapp:filter=none; 	A clock tower by street next to cars at night.	A clock tower that is sitting in the middle of the street.	A clock that is sitting on the side of a tower.	A view of a clock tower, in the middle of the night.	A large tower with a clock on it sitting near a road.	51.579722	-0.123612	United Kingdom
http://flickr.com/photo.gne?id=6892325386_145a03efa0_z.jpg	http://farm8.staticflickr.com/7199/6892325386_145a03efa0_z.jpg	2012-04-02	Jack Shanahan Park Skaters - Kaspar		65	Jack Shanahan Park; Dulwich Hill; Sydney; Skating; skateboard; park; 	A young man riding a skateboard down the side of a ramp.	A man doing a trick on roller-skates in a skate park.	A skateboarder performing a jump off the side of a ramp.	a man wearing roller skates doing a jump on the side of a wall 	The man in the helmet is jumping while wearing roller skates. 	-33.909700	151.139227	Australia
http://flickr.com/photo.gne?id=7205570594_5aba222a6f_z.jpg	http://farm9.staticflickr.com/8164/7205570594_5aba222a6f_z.jpg	2012-05-15	Miami Shores Marlins		545	instagram app; square; square format; iphoneography; uploaded:by=instagram; foursquare:venue=4b19a248f964a520e3e023e3; miami shores; miami shores field house; miami shores baseball; miami shores activities; miami marlins; marlins; children; children sports; 	Two adult men stands with a group of little league baseball players for a group photo	Two adults and children wearing baseball uniforms and hats.	A little league team wears orange shirts and black caps.	A sport team is posing in a park.	A little league baseball team in orange uniforms posing for a group picture. 	25.866619	-80.182975	United States
http://flickr.com/photo.gne?id=2720515288_16d4a0a429_z.jpg	http://farm4.staticflickr.com/3263/2720515288_16d4a0a429_z.jpg	2008-07-31	carve	I went in the ocean with Brent and my underwater camera housing. It was a blast... way more fun the surfing (badly). This is Brent's favorite secret spot, south of San Clemente. The cliffs in the background are pretty cool...<a href="http://billaday.blogspot.com/" rel="noreferrer nofollow">Day 233</a>	854	pad; photoaday; project365; wwwbilladayblogspotcom; brent; surfboard; ocean; beach; surf; surfing; water; underwaterhousing; cliffs; wetsuit; Robertssurfboard; msh0708-18; msh0708; msh; Caught in the Act; 	A man is surfing on a small wave.	A man that is surfing in the water.	the surfer is riding the wave sideways along the beach.	A surfer in a wetsuit sliding through the water.	a man riding a surfboard on a wave in the ocean.	33.332527	-117.507469	United States
http://flickr.com/photo.gne?id=5934273798_7f18a01aa8_z.jpg	http://farm7.staticflickr.com/6027/5934273798_7f18a01aa8_z.jpg	2011-07-13	Apocalyptic Umbrella	Summer festivals are a good preview of the Mad Max style future that awaits us. 	170	camp Bisco X; apocalypse; umbrella; 	these people are walking together down a road	Three men who are walking in the sand.	A group of people walking down a road.	Three young people walking behind a large crowd.	A group of people are walking and one is holding an umbrella.	42.826505	-74.149303	United States
http://flickr.com/photo.gne?id=8689267710_94db8887b8_z.jpg	http://farm8.staticflickr.com/7054/8689267710_94db8887b8_z.jpg	2013-04-28	bristol vintage bus rally	          	1727	bristol vintage bus rally; bus; bristol; rally; 	A white and blue buss driving on a cobblestone road.	a public transit bus on a brick surface	A passenger bus that has been parked on a street.	A blue and white bus with large windows on it.	A blue and cream-colored bus is parked on a cobblestone surface.	51.448651	-2.599704	United Kingdom
http://flickr.com/photo.gne?id=9059818049_548550bd8f_z.jpg	http://farm6.staticflickr.com/5547/9059818049_548550bd8f_z.jpg	2013-06-16	063_047	Skokové závody 15.6.2013 - Humpolec | <a href="http://www.krajicek.net" rel="noreferrer nofollow">www.krajicek.net</a>	49	Humpoec; Martina Procházková; North Star Norbi; horse; koně; show jumping; skokové závody; 	an equestrian riding a horse jumping an obstacle 	A person on a horse jumping over a obstacle.	A jockey riding and jumping with a horse in an obstacle course.	a woman getting her horse to jump over a couple of poles	A rider and horse are a third of the way into a jump.	49.549983	15.365205	Czech Republic
http://flickr.com/photo.gne?id=5363395781_473321f259_z.jpg	http://farm6.staticflickr.com/5170/5363395781_473321f259_z.jpg	2011-01-17	1988-negatives-sheet09-32	Old-time baseball @ Howell Living History Farm.New Jersey.Summer, 1988..scanned Ilord XP1 400 B&amp;W negative film	144	1988; scanned; Ilford XP1 400 BW negative film; New Jersey; Howell Farm; Howell Living History Farm; Old Time Baseball; 	A couple of young boys standing around a boy with a baseball bat.	a little boy with a baseball bat in hand	A boy swinging a baseball bat on a field near others.	A kid hold a stick in his hands in the air.	Two young boys in a black and white picture are playing baseball.	40.341281	-74.904739	United States
http://flickr.com/photo.gne?id=1803759542_fae5c62ba6_z.jpg	http://farm3.staticflickr.com/2360/1803759542_fae5c62ba6_z.jpg	2007-10-30	Kite Fliers at Apple Butter Festival in Burton, Ohio	at Century Village, Burton, Ohio	160	Century Village; Burton, Ohio; 	Several people standing in a green field together while flying kites.	Several people are flying kites in an open field of grass.	Several people are flying kites in a field.	Some people who are flying kites in a field.	A bunch of people are holding kites and the wind is blowing them on a grassy field.	41.473602	-81.145877	United States
http://flickr.com/photo.gne?id=1436355646_15eb51d0b1_z.jpg	http://farm2.staticflickr.com/1159/1436355646_15eb51d0b1_z.jpg	2007-09-25	Wii, Best Buy Gaming Invasion, Toronto		433	Toronto; Ontario; Canada; Dundas Square; Best Buy; Gaming Invasion; 	A group of people playing with interactive gaming units.	People shopping for interactive video games at Best Buy.	A group of people playing games while holding remotes	Group of people play video games at bestbuy	some people are looking at different television sets	43.656151	-79.380501	Canada
http://flickr.com/photo.gne?id=1500002073_dea1ca6fcc_z.jpg	http://farm3.staticflickr.com/2341/1500002073_dea1ca6fcc_z.jpg	2007-10-06			207	broccolis; brócolis; vegetal; verdura; vegetable; 	A plate of food that includes lentils and leafy greens.	a person washing something under the running water of a faucet next to a bowl of greens.	The cook is rinsing a draining the greens at her kitchen sink.	a big orange bowl full of assorted veggies with hands above it 	A person washing their hands near a bowl of broccoli.	-23.693940	-46.564988	Brazil
http://flickr.com/photo.gne?id=8876547845_117692422d_z.jpg	http://farm9.staticflickr.com/8535/8876547845_117692422d_z.jpg	2013-05-29	Apple Mini Model: Vai Jobs #apple #stevejobs #applemini #mini		39	instagram app; square; square format; iphoneography; uploaded:by=instagram; foursquare:venue=5118561ee4b05a0eba7d65b1; 	A man holding an apple between his fingers.	  guy sitting down holding a peach between fingers	A man holding a ball in his hand in a room.	A man is holding fruit between his fingers.	a picture of a guy holding an apple	14.532645	121.052313	Philippines
http://flickr.com/photo.gne?id=8622192346_977d5aa944_z.jpg	http://farm9.staticflickr.com/8246/8622192346_977d5aa944_z.jpg	2013-04-05	Andreas Seppi		250	1.4x extender; 2013; ATP tour; Andreas Seppi; BNP Baribas Open; California; Canon 70-200mm 2.8 L IS; Canon 7D; atp; indian wells; march; tennis; 	A man swinging a tennis racquet at a ball on a court.	A guy in a green shirt is preparing to hit a tennis ball.	A man who is attempting to hit a tennis ball.	A male tennis player hitting a tennis ball. 	A tennis player is swinging at a tennis ball on a sunny day. 	33.723813	-116.305495	United States
http://flickr.com/photo.gne?id=3759349743_055797f157_z.jpg	http://farm3.staticflickr.com/2519/3759349743_055797f157_z.jpg	2009-07-27	DSC_9814 B&W	1860's Base Ball	76	Wade House; Base Ball; Greenbush Wisconsin; Sports; 	A group of people playing a game of baseball on a field.	A male baseball player is up to bat.	A black and white photo of an old fashion baseball game.	A group of people play a game of baseball in a field. 	an informal baseball game is held in an open field.	43.778265	-88.092467	United States
http://flickr.com/photo.gne?id=6787196535_776c956d40_z.jpg	http://farm8.staticflickr.com/7013/6787196535_776c956d40_z.jpg	2012-01-30	isaac rigging up the sled	with skis, snowshoes, and a cooler full of food. it was quite heavy and he towed it all the way up to the hut!	59	mt. tahoma trails association; mtta; copper creek hut; washington; 	A cooler attached to a sled near some skiers 	Two men with backpacks on, one of which is fastening skis to a sled.	A MAN IS PACKING UP SKIES ON THE SNOW LAND	Two people in the snow with skis and a cooler.	Two men packing up ski equipment after a day of skiing.	46.887357	-122.075529	United States
http://flickr.com/photo.gne?id=8622095370_9cfc3d3bb7_z.jpg	http://farm9.staticflickr.com/8393/8622095370_9cfc3d3bb7_z.jpg	2013-04-05	Richard Gasquet		773	2013; ATP tour; BNP Baribas Open; California; Canon 70-200mm 2.8 L IS; Canon 7D; Richard Gasquet; atp; indian wells; march; tennis; 	A young man holds up a tennis racket.	a man that is holding a tennis racket	A man in a Lacoste shirt playing tennis outside.	A tennis player getting ready to play a game.	A man holding a tennis racket at the tennis courts.	33.723813	-116.305495	United States
http://flickr.com/photo.gne?id=7083447643_5a4eeaf084_z.jpg	http://farm6.staticflickr.com/5040/7083447643_5a4eeaf084_z.jpg	2012-04-16	laughter in the kitchen		591		A group of women in kitchen next to pot.	Three women cooking in a professional kitchen together.	They are all working in the kitchen together.	Two women are laughing in the kitchen while they cook.	two women are talking while they cook in a kitchen	45.421226	7.743215	Italy
http://flickr.com/photo.gne?id=5018726736_c0b5939690_z.jpg	http://farm5.staticflickr.com/4149/5018726736_c0b5939690_z.jpg	2010-09-23	Tatjana Malek		4174	Tatjana Malek; terre battue; Saint-Malo; 2010; feminine; tennis; WTA; ITF; tenniswoman; tenniswomen; 	A woman standing on a tennis court holding a racquet.	The woman is on the tennis court to play a game. 	A young woman plays tennis and wipes sweat from her face in this double shot.	A tennis player is shown wiping the sweat and engaging in action.	Two women on a tennis court playing a game of tennis. 	48.643642	-2.006464	France
http://flickr.com/photo.gne?id=7985121818_3702a8b99f_z.jpg	http://farm9.staticflickr.com/8445/7985121818_3702a8b99f_z.jpg	2012-09-14	squibb freestyle		147	2012; airshow; east fortune; olympus e3; scotland; uk; squib freestyle fmx; motocross; bike; jump; stunt; motorbike; motorcycle; 	A man flying through the air while riding a bike.	a person jumping in the air on  a motorcycle	MOTOR CROSS BIKE AND RIDER IN THE AIR DOING TRICKS	a man in mid air while riding a motor bike	A person who is on their motorcycle in the air.	55.993244	-2.725124	United Kingdom
http://flickr.com/photo.gne?id=8958494997_01edcae014_z.jpg	http://farm8.staticflickr.com/7440/8958494997_01edcae014_z.jpg	2013-06-05	Michael Llodra - Nicolas Mahut v. Marcel Granollers - Marc Lopez	1/4 de finale double messieurs, Roland Garros - quarter (1/4) final men double              6/3 1/6 6/3	329	Canon 7D; Tamron 70-300 VC USD; Tennis; Paris; Île-de-France; France; 	A man holding a tennis racquet on a tennis court.	A tennis playing tennis on a dirt court. 	Happy man standing on a tennis court holding a racket.	A male tennis player has just finished hitting the ball	A man playing tennis on a red coat in all white.	48.846530	2.250791	France
http://flickr.com/photo.gne?id=8608658945_3b575a8c0e_z.jpg	http://farm9.staticflickr.com/8262/8608658945_3b575a8c0e_z.jpg	2013-04-01	Motorcycles of Vietnam #vietnam #streetphotography #inataxi #goldenhour #publictranspo		83	instagram app; square; square format; iphoneography; uploaded:by=instagram; foursquare:venue=4b9a3df4f964a520cca635e3; 	a group of young men are riding their motocycles down the street	five men riding their motor cycles on the street	Motorcyclists are riding down the street with each other.	Five people riding some motorbikes on the road	People are riding on motorcycles together down a street.	10.814663	106.710981	Vietnam
http://flickr.com/photo.gne?id=7700227118_b8fe78c036_z.jpg	http://farm8.staticflickr.com/7120/7700227118_b8fe78c036_z.jpg	2012-08-02	Marcos Baghdatis	London 2012: Tennis Singles.Wimbledon Centre Court.1st August Murray v Baghdatis	255	London 2012; Olympic; Olympics; Tennis; Wimbledon; Centre Court; LTA; Serve; Marcos; Baghdatis; Cyprus; 	A male Tennis player is trying to secure the ball. 	A man in white shirt and shorts playing a game of tennis.	A tennis player is in mid air with his racquet.	A man jumping up in the air swinging a tennis racket at a ball.	Man in white outfit swinging a racket at a tennis ball.	51.434203	-0.213472	United Kingdom
http://flickr.com/photo.gne?id=3904972065_3746a3e9e7_z.jpg	http://farm3.staticflickr.com/2451/3904972065_3746a3e9e7_z.jpg	2009-09-10	DSC_0145	Lancer #10 Jordyn WIlliams brings the ball down field	642	Nikon; D90; Nikon 55-200 f4-5.6; Newton Park; Indiana; LaVille; Soccer; LaVille Lancers; John Glenn; Falcons; High School Sports; 	A group of men running across a soccer field.	The boys are playing soccer and they are running the ball 	A group of young boys playing soccer on s field. 	two soccer teams going after the soccer ball	Group of soccer players on field kicking ball.	41.528435	-86.277179	United States
http://flickr.com/photo.gne?id=6227458541_7df2d92981_z.jpg	http://farm7.staticflickr.com/6117/6227458541_7df2d92981_z.jpg	2011-10-09	Tugboat Jean Turecamo 100_5511.JPG	<a href="http://www.tugboatinformation.com/tug.cfm?id=1861&amp;fs" rel="noreferrer nofollow">www.tugboatinformation.com/tug.cfm?id=1861&amp;fs</a>	1429	2011; Fall; October; Sunday; 9; NYC; NY; New; York; City; NYRR; Half; Marathon; Series; Staten; Island; Richmond; County; Parking; Lot; C; Start; Line; Mile; 13; 21.1; km; kilo; meter; kilometers; k; mi; run; running; runners; jog; joggers; jogging; race; athlete; athletic; muscular; endurance; borough; Jean; Turecamo; tug; tugboat; boat; Harbor; view; skyline; lady; liberty; fog; smog; air; pollution; water; 	A red and black boat floating on top of water.	A red boat floating in front of a city scape.	a big boat on a river with a cityscape in the background 	A boat that is sitting in the water.	There is a large ship in the middle of the ocean. 	40.648023	-74.079158	United States
http://flickr.com/photo.gne?id=2403917915_414499f1a7_z.jpg	http://farm3.staticflickr.com/2418/2403917915_414499f1a7_z.jpg	2008-04-11	Protest on San Francisco Olympic torch relay - 22	Protest in San Francisco against the Beijing 2008 Olympic Games in China. Actually, there was a mix of people involved: pro-Tibet, pro-Darfur, pro-China, against China, ... (I didn't find anyone against video on Flickr, though) :-P..Fearing the thousands of protesters, the organization of the Olympic torch relay secretely changed the route though the city in the last moment...--..Protesto realizado em São Francisco, Califórnia contra as Olimpíadas de 2008 na China. Na verdade, havia um amplo leque de causas sendo defendidas pelos diferentes grupos protestantes: pró-Tibet, pró-Darfur, pró-China, contra a China, ... (mas não vi ninguém protestando contra vídeos no Flickr, o que chega a surpreender um pouco) :-P..O protesto obrigou a coordenação do evento a mudar secretamente, no último momento, a rota da passagem da tocha Olímpica pela cidade.	1531	Pare; Stop; Stop sign; China: extinguish the Flames of GENOCIDE in Darfur; No torch in Tibet; Stop Killing Tibet; Protesto; Protest; Tocha; Tocha Olímpica; Torch; Olympic torch; Torch relay; SF torch; Olympic torch relay; Olimpíada; Olympics; Jogos Olímpicos; Olympic Games; Olimpíada 2008; Olimpíada 2008 Beijing; Olimpíada 2008 em Beijing; Jogos Olímpicos 2008; 2008 Olympics; 2008 Olympic Games; 2008 Beijing Olympics; 2008 Beijing Olympic Games; Beijing; China; Chinese; Tibet; São Francisco; California; EUA; Estados Unidos; United States; 3864; San Francisco; CA; USA; News in Bildern; Olympiske Lege; De Olympiske Lege; Jeux Olympiques; Les jeux Olympiques; Olympische Spiele; Ολυμπιακοί Αγώνες; Giochi Olimpici; Олимпийские игры; Juegos Olímpicos; 奥运会; 奧運會; オリンピア競技会; Beijing 2008; 	A large group of people standing in the street.	Many people march together protesting and holding signs.	a protest showing people to stop murder on the road	Crown marching in one direction in a lightly attended protest.	Several people expressing their right to protest violence	37.788611	-122.387845	United States
http://flickr.com/photo.gne?id=5134639056_ce7fe0524b_z.jpg	http://farm2.staticflickr.com/1114/5134639056_ce7fe0524b_z.jpg	2010-11-01	Marty McFly from Back to the Future		3031	long beach; comic-con; convention; comics; costume; fans; marty mcfly; back to the future; skateboard; 	A person on skateboard skating on the pavement.	A man on a skateboard is using his phone.	A man wearing sunglasses getting ready to ride a skate board.	A man skateboards on a skateboard in a concrete area	A man seems to be disguised as Marty McFly here, from Back to the Future. 	33.764779	-118.191108	United States
http://flickr.com/photo.gne?id=8372455764_124e052754_z.jpg	http://farm9.staticflickr.com/8219/8372455764_124e052754_z.jpg	2013-01-12	Council Truck	          	687	Bangkok; truck; council; workers; job; Isuzu; vest; luminous; 	A green utility truck is parked on a street while a man climbs inside.	some people sitting on top of a green truck as another man tries to get in it 	A large truck on a city street with two works sitting on top and one worker climbing in through door.	a man is sitting on top of a green truck	a truck with an open door and two people sitting on top	13.735953	100.560670	Thailand
http://flickr.com/photo.gne?id=4594235759_1f21fc6283_z.jpg	http://farm4.staticflickr.com/3037/4594235759_1f21fc6283_z.jpg	2010-05-10	Chocolate Frosted Hot Dog	As eaten by G[lutton] Scott Stukey	176	barbariangroup; iphone; hotdog; gscottstukey; crifdogs; chocolatefrosting; frosting; 	A man wearing glasses eating a hot dog.	A man eats a hot dog while looking at the camera.	 A young man with glasses eating a hot dog with bun.	A man with thick black glasses eats a hotdog.	A man who is putting a hot dog in his mouth.	40.720666	-74.003500	United States
http://flickr.com/photo.gne?id=8613387177_61afe97810_z.jpg	http://farm9.staticflickr.com/8247/8613387177_61afe97810_z.jpg	2013-04-02	Amtrak CA 2008 JLS 10-25-12 2	Amtrak California # 2008, a re-engined EMD F59PHI, pushes a train away from the Jack London Square Train Station in Oakland, CA.  Taken by a Nikon D40x at ISO 400 with a Sigma 17-70mm ƒ 2.8-4 OS HSM macro lens. (at 46)	500	Amtrak California; EMD; F59PHI; Jack London Square; Oakland, CA; Nikon D40x; geotagged; Sigma 17-70 ƒ 2.8-4 HSM OS macro; 	A person looking at a train going by.	A train is passing by while an onlooker is standing next to track.	A man standing in front of the Amtrak train.	An Amtrack train is on the railroad tracks.	A train on train tracks with a person in the foreground.	37.794609	-122.274704	United States
http://flickr.com/photo.gne?id=7469646364_19f9d8b394_z.jpg	http://farm8.staticflickr.com/7140/7469646364_19f9d8b394_z.jpg	2012-06-30	Candle on the cake		56	Ben; Me; Richard; Sarah; 	A woman holding a birthday cake with one candle near a man with a baby in his lap.	A woman looks at a child being held by a man.	A baby who is being held by a man.	Woman carrying cake near man holding baby at outdoor celebration.	a person holding up a child with a cake 	51.747558	-0.339782	United Kingdom
http://flickr.com/photo.gne?id=8660821941_f1e58c220c_z.jpg	http://farm9.staticflickr.com/8239/8660821941_f1e58c220c_z.jpg	2013-04-18			47	kitchen; food; 	An elderly person in a kitchen cooking food.	A person that is cooking some food in a kitchen.	A man stirring something in a foil roasting pan.	A man prepares food in a restaurant kitchen.	A man with his hair tied back prepares food. 	35.954994	-83.931813	United States
http://flickr.com/photo.gne?id=5094017491_818f4f6d92_z.jpg	http://farm5.staticflickr.com/4153/5094017491_818f4f6d92_z.jpg	2010-10-18	krispy kreme bacon cheesburger		1773	nc state fair; raleigh; north carolina; ackack; food; doughnuts; krispy kreme; bacon cheeseburger; crazy; foodbloggin.com; 	A man holding a cheeseburger made out of donuts.	A cheeseburger is topped with a glazed doughnut.	there is a burger that is topped with a donut	A hamburger stuffed with fillings but a glazed doughnut in place of the top bun.	A burger with a doughnut for the bun.	35.794772	-78.709208	United States
http://flickr.com/photo.gne?id=5053289778_eb085287cd_z.jpg	http://farm5.staticflickr.com/4149/5053289778_eb085287cd_z.jpg	2010-10-05	Sweet Swing	Oct 2, 2010 - Cole drives a pitch off the fence at 325' sign in right field vs Heath	241	rockwall; baseball; cole; ballew; 	Young man in orange jersey swinging a baseball bat.	A baseball player hit the ball during a game.	People watching a player swing a baseball bat.	A baseball player in an orange jersey taking a swing.	A baseball player hitting the ball during a baseball game.	32.906829	-96.458909	United States
http://flickr.com/photo.gne?id=2329698703_d3ac0f3200_z.jpg	http://farm3.staticflickr.com/2307/2329698703_d3ac0f3200_z.jpg	2008-03-13	1970 Chicago Street Corner	The Trolley Bus. Clean, electric, no dependence on oil. But gone by the mid 70's. An idea ahead of it's time.  This was taken looking Northeast at Pulaski and Montrose	1638	Chicago; CTA; Trolley; Bus; Coach; 	An intersection with antique cars and a bus at it.	an old photo of cars in a city street	A white and green bus driving down a street.	An old photo of a bus and some cars sitting at an intersection.	Vintage street with cars and buses lining it	41.960942	-87.727761	United States
http://flickr.com/photo.gne?id=5810596234_b5090d75f6_z.jpg	http://farm3.staticflickr.com/2714/5810596234_b5090d75f6_z.jpg	2011-06-08	'San Antonio Missions Catcher Federico "Eddy" Hernandez'	Pre-game warm-up.....	1384	San Antonio Missions Baseball; Eddy Hernandez; Federico Hernandez; Nikon D5100; Alien Skin Exposure 3; 	A catches crouches on a patch of dirt.	A catcher squatting at a base with his gloved hand extended.	A baseball catcher stands ready to catch a ball.	a catcher kneeling at the mound waiting for a baseball 	A catcher in white uniform during a baseball game.	29.409203	-98.601844	United States
http://flickr.com/photo.gne?id=8145183946_265dba98cb_z.jpg	http://farm9.staticflickr.com/8190/8145183946_265dba98cb_z.jpg	2012-11-01	Uckfield -shops destroyed by fire		142	uckfield; east; sussex; shops; fire; damage; high; street; road; clock; 	A street lined with cones with people up and down the sidewalk.	People are walking down the sidewalk in a city. 	A woman sits on a bench as people walk down a sidewalk. 	There are people walking down the street that is crowd	A woman waiting on a bench on the sidewalk as people go by. 	50.970947	0.096139	United Kingdom
http://flickr.com/photo.gne?id=8193281147_81461e9773_z.jpg	http://farm9.staticflickr.com/8057/8193281147_81461e9773_z.jpg	2012-11-17	Clock in Istanbul	Shot with Samsung Galaxy SIII	905	turkey; istanbul; city; 	A large clock on the side of a building above cars on the street.	A large clock fixed to a building as vehicles pass by.	Vehicles riding in front of building with a huge clock on it.	A huge clock in a city center stating the time of 5:54pm.	A picture of a very large clock on the side of a building.	41.069166	29.010000	Turkey
http://flickr.com/photo.gne?id=5092636840_353c2d56f9_z.jpg	http://farm5.staticflickr.com/4151/5092636840_353c2d56f9_z.jpg	2010-10-18	Me on Court on the Dart Stables ride		118	Mountains; New Zealand; Horses; 	A female horse rider mounted near a body of water and mountains.	A man with a hat is on a horse by a dry lake.	a person on a horse and some snow on some mountains	A person is riding a horse by the water	A person on a horse with large snow capped mountains in the background.	-44.850017	168.387939	New Zealand
http://flickr.com/photo.gne?id=4669549715_7db3735de0_z.jpg	http://farm5.staticflickr.com/4029/4669549715_7db3735de0_z.jpg	2010-06-04	long legged man enjoys a cycle 01	Walking back round from the banks of the Forth after watching the steam loco go past we saw this stiltwalker on a top hat cycling a bike. Not well framed as I had to fire off a couple of shots before he turned and vanished behind the corner, but you take what shots you can	751	stilts; stiltwalker; top hat; man; cycle; bicycle; cycling; Bo'ness; Bo'ness Victorian street fair; Scotland; Black and White; Black & White; B&W; monochrome; 	A man is riding a large bike through the park.	A person riding a very tall bike in the street.	A man this is on a high wheel bicycle.	A person riding a bicycle on a deserted street.	A person rides a bike on the road.	56.017071	-3.609952	United Kingdom
http://flickr.com/photo.gne?id=3166449629_c2a73ebb21_z.jpg	http://farm2.staticflickr.com/1129/3166449629_c2a73ebb21_z.jpg	2009-01-04	Bird's Eye View	Pigeon taking a break from scavenging for crumbs beside our cafe table in Salamanca Square, Hobart	150	bird; cafe; chairs; Hobart; pigeon; Salamanca Square; 	A black bird sitting next to a couple of people in chairs.	a black bird standing on the floor in the street	A black bird standing behind a group of occupied chairs along a sidewalk.	A crow walking along the floor next to seated people.	A bird on the ground next to a person at a table.	-42.887485	147.332722	Australia
http://flickr.com/photo.gne?id=5158121084_2a56d340ac_z.jpg	http://farm2.staticflickr.com/1316/5158121084_2a56d340ac_z.jpg	2010-11-08	DSC08502		213	jacksonville beach; Jax Beach; jacksonville; beach; north florida; north; florida; coast; coastal; morning; fall; fall morning; water; ocean; atlantic; atlantic ocean; east coast; east; sunrise; florida sunrise; jacksonville sunrise; waves; wave; ocean wave; beach sunrise; clouds; blue; skies; sky; birds; dog; morning walk; beach run; beach walk; sun; sunlight; rays; happiness; surfer; surf; surfing; surfer dude; surfboard; 	A person walking in the ocean with a surfboard under their arm. 	A man carries his surfboard near incoming waves.	a man that is holding a surfboard in hand	A person in a wet suit walking into the ocean	A surfer walks into the waves on the shore. 	30.293015	-81.389036	United States
